time_s,duty_permille,duty_ratio,encoder_count,delta_count,rpm,rad_per_second,sample_time_s,host_time_s
68.35,799,0.799,32274,-33,-253.846,-26.582,0.0499999999999972,69.943652
68.4,799,0.799,32241,-33,-253.846,-26.582,0.0499999999999972,69.9696687
68.45,797,0.797,32208,-33,-253.846,-26.582,0.0499999999999972,70.0336639
68.5,795,0.795,32175,-33,-253.846,-26.582,0.0499999999999972,70.0658091
68.55,792,0.792,32142,-33,-253.846,-26.582,0.0500000000000114,70.122686
68.6,788,0.788,32110,-32,-246.153,-25.777,0.0499999999999972,70.160519
68.65,783,0.783,32077,-33,-253.846,-26.582,0.0499999999999972,70.2195857
68.7,777,0.777,32044,-33,-253.846,-26.582,0.0499999999999972,70.2998383
68.75,771,0.771,32012,-32,-246.153,-25.777,0.0499999999999972,70.3121852
68.8,764,0.764,31980,-32,-246.153,-25.777,0.0500000000000114,70.3887853
68.85,757,0.757,31949,-31,-238.461,-24.971,0.0499999999999972,70.4064868
68.9,748,0.748,31918,-31,-238.461,-24.971,0.0499999999999972,70.4772212
68.95,739,0.739,31887,-31,-238.461,-24.971,0.0499999999999972,70.5162555
69,730,0.73,31857,-30,-230.769,-24.166,0.0499999999999972,70.5683628
69.05,720,0.72,31826,-31,-238.461,-24.971,0.0500000000000114,70.614872
69.1,709,0.709,31798,-28,-215.384,-22.555,0.0499999999999972,70.661968
69.15,698,0.698,31768,-30,-230.769,-24.166,0.0499999999999972,70.7431809
69.2,687,0.687,31740,-28,-215.384,-22.555,0.0499999999999972,70.770448
69.25,675,0.675,31712,-28,-215.384,-22.555,0.0499999999999972,70.8303825
69.3,663,0.663,31684,-28,-215.384,-22.555,0.0500000000000114,70.8672822
69.35,650,0.65,31657,-27,-207.692,-21.749,0.0499999999999972,70.9179433
69.4,637,0.637,31630,-27,-207.692,-21.749,0.0499999999999972,70.9612142
69.45,625,0.625,31604,-26,-200,-20.943,0.0499999999999972,71.0194755
69.5,612,0.612,31580,-24,-184.615,-19.332,0.0499999999999972,71.1021019
69.55,599,0.599,31555,-25,-192.307,-20.138,0.0500000000000114,71.1147737
69.6,586,0.586,31531,-24,-184.615,-19.332,0.0499999999999972,71.1893659
69.65,573,0.573,31508,-23,-176.923,-18.527,0.0499999999999972,71.2178876
69.7,560,0.56,31485,-23,-176.923,-18.527,0.0499999999999972,71.2756941
69.75,547,0.547,31463,-22,-169.23,-17.721,0.0499999999999972,71.3152325
69.8,534,0.534,31442,-21,-161.538,-16.916,0.0500000000000114,71.3629654
69.85,522,0.522,31420,-22,-169.23,-17.721,0.0499999999999972,71.4106275
69.9,510,0.51,31400,-20,-153.846,-16.11,0.0499999999999972,71.4607136
69.95,499,0.499,31380,-20,-153.846,-16.11,0.0499999999999972,71.5421544
70,488,0.488,31362,-18,-138.461,-14.499,0.0499999999999972,71.5554587
70.05,477,0.477,31342,-20,-153.846,-16.11,0.0500000000000114,71.6277161
70.1,467,0.467,31324,-18,-138.461,-14.499,0.0499999999999972,71.6651105
70.15,457,0.457,31306,-18,-138.461,-14.499,0.0499999999999972,71.7142858
70.2,448,0.448,31288,-18,-138.461,-14.499,0.0499999999999972,71.7593989
70.25,440,0.44,31271,-17,-130.769,-13.694,0.0499999999999972,71.8062117
70.3,432,0.432,31254,-17,-130.769,-13.694,0.0500000000000114,71.8879008
70.35,426,0.426,31238,-16,-123.076,-12.888,0.0499999999999972,71.9160981
70.4,419,0.419,31222,-16,-123.076,-12.888,0.0499999999999972,71.9773527
70.45,414,0.414,31207,-15,-115.384,-12.083,0.0499999999999972,72.0185807
70.5,410,0.41,31192,-15,-115.384,-12.083,0.0499999999999972,72.0649086
70.55,406,0.406,31177,-15,-115.384,-12.083,0.0500000000000114,72.1517878
70.6,403,0.403,31162,-15,-115.384,-12.083,0.0499999999999972,72.1649735
70.65,401,0.401,31148,-14,-107.692,-11.277,0.0499999999999972,72.2394252
70.7,400,0.4,31134,-14,-107.692,-11.277,0.0499999999999972,72.257785
70.75,400,0.4,31119,-15,-115.384,-12.083,0.0499999999999972,72.3248898
70.8,400,0.4,31105,-14,-107.692,-11.277,0.0500000000000114,72.3650428
70.85,402,0.402,31090,-15,-115.384,-12.083,0.0499999999999972,72.4129642
70.9,404,0.404,31076,-14,-107.692,-11.277,0.0499999999999972,72.4988642
70.95,407,0.407,31061,-15,-115.384,-12.083,0.0499999999999972,72.5063574
71,411,0.411,31046,-15,-115.384,-12.083,0.0499999999999972,72.5873368
71.05,416,0.416,31032,-14,-107.692,-11.277,0.0500000000000114,72.6195662
71.1,422,0.422,31017,-15,-115.384,-12.083,0.0499999999999972,72.6806513
71.15,429,0.429,31002,-15,-115.384,-12.083,0.0499999999999972,72.7165466
71.2,436,0.436,30986,-16,-123.076,-12.888,0.0499999999999972,72.7698098
71.25,444,0.444,30970,-16,-123.076,-12.888,0.0499999999999972,72.809598
71.3,453,0.453,30954,-16,-123.076,-12.888,0.0500000000000114,72.8593568
71.35,462,0.462,30937,-17,-130.769,-13.694,0.0499999999999972,72.9470857
71.4,472,0.472,30920,-17,-130.769,-13.694,0.0499999999999972,72.9698057
71.45,483,0.483,30902,-18,-138.461,-14.499,0.0499999999999972,73.0372044
71.5,494,0.494,30884,-18,-138.461,-14.499,0.0499999999999972,73.0677292
71.55,506,0.506,30865,-19,-146.153,-15.305,0.0500000000000114,73.13052
71.6,518,0.518,30846,-19,-146.153,-15.305,0.0499999999999972,73.1661166
71.65,531,0.531,30826,-20,-153.846,-16.11,0.0499999999999972,73.2204449
71.7,543,0.543,30805,-21,-161.538,-16.916,0.0499999999999972,73.260843
71.75,556,0.556,30784,-21,-161.538,-16.916,0.0499999999999972,73.3150273
71.8,570,0.57,30763,-21,-161.538,-16.916,0.0500000000000114,73.3948142
71.85,583,0.583,30741,-22,-169.23,-17.721,0.0499999999999972,73.4150609
71.9,597,0.597,30718,-23,-176.923,-18.527,0.0499999999999972,73.4814304
71.95,610,0.61,30696,-22,-169.23,-17.721,0.0499999999999972,73.5095726
72,624,0.624,30672,-24,-184.615,-19.332,0.0499999999999972,73.5692025
72.05,637,0.637,30647,-25,-192.307,-20.138,0.0500000000000114,73.6063603
72.1,650,0.65,30622,-25,-192.307,-20.138,0.0499999999999972,73.6666103
72.15,663,0.663,30596,-26,-200,-20.943,0.0499999999999972,73.7429541
72.2,676,0.676,30570,-26,-200,-20.943,0.0499999999999972,73.7699829
72.25,688,0.688,30543,-27,-207.692,-21.749,0.0499999999999972,73.8335754
72.3,700,0.7,30516,-27,-207.692,-21.749,0.0500000000000114,73.8639422
72.35,712,0.712,30487,-29,-223.076,-23.36,0.0499999999999972,73.9264761
72.4,723,0.723,30458,-29,-223.076,-23.36,0.0499999999999972,73.9572071
72.45,733,0.733,30429,-29,-223.076,-23.36,0.0499999999999972,74.0194261
72.5,743,0.743,30399,-30,-230.769,-24.166,0.0499999999999972,74.1020572
72.55,752,0.752,30369,-30,-230.769,-24.166,0.0500000000000114,74.1122778
72.6,761,0.761,30338,-31,-238.461,-24.971,0.0499999999999972,74.18826
72.65,768,0.768,30308,-30,-230.769,-24.166,0.0499999999999972,74.2205031
72.7,775,0.775,30276,-32,-246.153,-25.777,0.0499999999999972,74.277512
72.75,781,0.781,30244,-32,-246.153,-25.777,0.0499999999999972,74.3147376
72.8,787,0.787,30213,-31,-238.461,-24.971,0.0500000000000114,74.3695549
72.85,791,0.791,30180,-33,-253.846,-26.582,0.0499999999999972,74.4519979
72.9,795,0.795,30148,-32,-246.153,-25.777,0.0499999999999972,74.4703743
72.95,797,0.797,30116,-32,-246.153,-25.777,0.0499999999999972,74.5416769
73,799,0.799,30082,-34,-261.538,-27.388,0.0499999999999972,74.5646858
73.05,799,0.799,30050,-32,-246.153,-25.777,0.0500000000000114,74.6293483
73.1,799,0.799,30016,-34,-261.538,-27.388,0.0499999999999972,74.659844
73.15,798,0.798,29984,-32,-246.153,-25.777,0.0499999999999972,74.7174306
73.2,796,0.796,29950,-34,-261.538,-27.388,0.0499999999999972,74.7593986
73.25,793,0.793,29918,-32,-246.153,-25.777,0.0499999999999972,74.8065074
73.3,789,0.789,29886,-32,-246.153,-25.777,0.0500000000000114,74.8928803
73.35,784,0.784,29853,-33,-253.846,-26.582,0.0499999999999972,74.919613
73.4,778,0.778,29820,-33,-253.846,-26.582,0.0499999999999972,74.9824792
73.45,771,0.771,29788,-32,-246.153,-25.777,0.0499999999999972,75.0087129
73.5,764,0.764,29757,-31,-238.461,-24.971,0.0499999999999972,75.0742469
73.55,756,0.756,29726,-31,-238.461,-24.971,0.0500000000000114,75.1141319
73.6,747,0.747,29694,-32,-246.153,-25.777,0.0499999999999972,75.163976
73.65,737,0.737,29663,-31,-238.461,-24.971,0.0499999999999972,75.20708
73.7,726,0.726,29633,-30,-230.769,-24.166,0.0499999999999972,75.2693274
73.75,715,0.715,29603,-30,-230.769,-24.166,0.0499999999999972,75.3372706
73.8,704,0.704,29574,-29,-223.076,-23.36,0.0500000000000114,75.362275
73.85,692,0.692,29545,-29,-223.076,-23.36,0.0499999999999972,75.4255403
73.9,679,0.679,29516,-29,-223.076,-23.36,0.0499999999999972,75.4560302
73.95,666,0.666,29489,-27,-207.692,-21.749,0.0499999999999972,75.5199058
74,653,0.653,29462,-27,-207.692,-21.749,0.0499999999999972,75.6007078
74.05,639,0.639,29436,-26,-200,-20.943,0.0500000000000114,75.6110171
74.1,625,0.625,29410,-26,-200,-20.943,0.0499999999999972,75.6876322
74.15,611,0.611,29385,-25,-192.307,-20.138,0.0499999999999972,75.7198876
74.2,597,0.597,29360,-25,-192.307,-20.138,0.0499999999999972,75.7743809
74.25,583,0.583,29336,-24,-184.615,-19.332,0.0499999999999972,75.8104133
74.3,570,0.57,29313,-23,-176.923,-18.527,0.0500000000000114,75.8623643
74.35,556,0.556,29290,-23,-176.923,-18.527,0.0499999999999972,75.9053161
74.4,542,0.542,29268,-22,-169.23,-17.721,0.0499999999999972,75.9583817
74.45,529,0.529,29247,-21,-161.538,-16.916,0.0499999999999972,76.0423926
74.5,516,0.516,29226,-21,-161.538,-16.916,0.0499999999999972,76.0653536
74.55,503,0.503,29206,-20,-153.846,-16.11,0.0500000000000114,76.1297501
74.6,491,0.491,29186,-20,-153.846,-16.11,0.0499999999999972,76.1596223
74.65,480,0.48,29167,-19,-146.153,-15.305,0.0499999999999972,76.2204236
74.7,469,0.469,29148,-19,-146.153,-15.305,0.0499999999999972,76.2604563
74.75,458,0.458,29131,-17,-130.769,-13.694,0.0499999999999972,76.3099931
74.8,449,0.449,29114,-17,-130.769,-13.694,0.0500000000000114,76.3960521
74.85,440,0.44,29097,-17,-130.769,-13.694,0.0499999999999972,76.4165316
74.9,432,0.432,29081,-16,-123.076,-12.888,0.0499999999999972,76.4851513
74.95,424,0.424,29064,-17,-130.769,-13.694,0.0499999999999972,76.5111235
75,418,0.418,29048,-16,-123.076,-12.888,0.0499999999999972,76.5724833
75.05,413,0.413,29034,-14,-107.692,-11.277,0.0500000000000114,76.6192195
75.1,408,0.408,29018,-16,-123.076,-12.888,0.0499999999999972,76.6666217
75.15,404,0.404,29003,-15,-115.384,-12.083,0.0499999999999972,76.7494951
75.2,402,0.402,28989,-14,-107.692,-11.277,0.0499999999999972,76.7614626
75.25,400,0.4,28974,-15,-115.384,-12.083,0.0499999999999972,76.836418
75.3,400,0.4,28960,-14,-107.692,-11.277,0.0500000000000114,76.8690204
75.35,400,0.4,28946,-14,-107.692,-11.277,0.0499999999999972,76.924378
75.4,401,0.401,28932,-14,-107.692,-11.277,0.0499999999999972,76.9629892
75.45,404,0.404,28917,-15,-115.384,-12.083,0.0499999999999972,77.0198635
75.5,407,0.407,28902,-15,-115.384,-12.083,0.0499999999999972,77.0586476
75.55,412,0.412,28888,-14,-107.692,-11.277,0.0500000000000114,77.1182117
75.6,417,0.417,28872,-16,-123.076,-12.888,0.0499999999999972,77.1955667
75.65,423,0.423,28857,-15,-115.384,-12.083,0.0499999999999972,77.2113697
75.7,430,0.43,28842,-15,-115.384,-12.083,0.0499999999999972,77.2832825
75.75,438,0.438,28826,-16,-123.076,-12.888,0.0499999999999972,77.3062243
75.8,447,0.447,28809,-17,-130.769,-13.694,0.0500000000000114,77.3722525
75.85,457,0.457,28792,-17,-130.769,-13.694,0.0499999999999972,77.4164735
75.9,468,0.468,28776,-16,-123.076,-12.888,0.0499999999999972,77.4648047
75.95,479,0.479,28758,-18,-138.461,-14.499,0.0499999999999972,77.5484965
76,490,0.49,28740,-18,-138.461,-14.499,0.0499999999999972,77.5596071
76.05,503,0.503,28722,-18,-138.461,-14.499,0.0500000000000114,77.6367291
76.1,516,0.516,28704,-18,-138.461,-14.499,0.0499999999999972,77.663585
76.15,529,0.529,28684,-20,-153.846,-16.11,0.0499999999999972,77.7235412
76.2,542,0.542,28664,-20,-153.846,-16.11,0.0499999999999972,77.7569788
76.25,556,0.556,28643,-21,-161.538,-16.916,0.0499999999999972,77.8194883
76.3,571,0.571,28622,-21,-161.538,-16.916,0.0500000000000114,77.8988227
76.35,585,0.585,28600,-22,-169.23,-17.721,0.0499999999999972,77.9111179
76.4,599,0.599,28577,-23,-176.923,-18.527,0.0499999999999972,77.9865775
76.45,614,0.614,28554,-23,-176.923,-18.527,0.0499999999999972,78.012375
76.5,628,0.628,28530,-24,-184.615,-19.332,0.0499999999999972,78.0764889
76.55,642,0.642,28505,-25,-192.307,-20.138,0.0500000000000114,78.1170283
76.6,657,0.657,28480,-25,-192.307,-20.138,0.0499999999999972,78.1647724
76.65,670,0.67,28453,-27,-207.692,-21.749,0.0499999999999972,78.250387
76.7,684,0.684,28426,-27,-207.692,-21.749,0.0499999999999972,78.2595227
76.75,697,0.697,28399,-27,-207.692,-21.749,0.0499999999999972,78.3365103
76.8,709,0.709,28371,-28,-215.384,-22.555,0.0500000000000114,78.3694756
76.85,721,0.721,28342,-29,-223.076,-23.36,0.0499999999999972,78.4263902
76.9,732,0.732,28313,-29,-223.076,-23.36,0.0499999999999972,78.4669526
76.95,743,0.743,28284,-29,-223.076,-23.36,0.0499999999999972,78.514688
77,752,0.752,28254,-30,-230.769,-24.166,0.0499999999999972,78.6055828
77.05,761,0.761,28223,-31,-238.461,-24.971,0.0500000000000114,78.61039
77.1,770,0.77,28192,-31,-238.461,-24.971,0.0499999999999972,78.6953301
77.15,777,0.777,28161,-31,-238.461,-24.971,0.0499999999999972,78.7046926
77.2,783,0.783,28129,-32,-246.153,-25.777,0.0499999999999972,78.7823802
77.25,788,0.788,28097,-32,-246.153,-25.777,0.0499999999999972,78.8131737
77.3,793,0.793,28065,-32,-246.153,-25.777,0.0500000000000114,78.8706842
77.35,796,0.796,28032,-33,-253.846,-26.582,0.0499999999999972,78.9072954
77.4,798,0.798,28000,-32,-246.153,-25.777,0.0499999999999972,78.9650247
77.45,799,0.799,27966,-34,-261.538,-27.388,0.0499999999999972,79.0471816
77.5,799,0.799,27933,-33,-253.846,-26.582,0.0499999999999972,79.057751
77.55,798,0.798,27900,-33,-253.846,-26.582,0.0500000000000114,79.1352333
77.6,796,0.796,27868,-32,-246.153,-25.777,0.0499999999999972,79.1581583
77.65,793,0.793,27835,-33,-253.846,-26.582,0.0499999999999972,79.2210599
77.7,789,0.789,27802,-33,-253.846,-26.582,0.0499999999999972,79.2681533
77.75,784,0.784,27770,-32,-246.153,-25.777,0.0499999999999972,79.3191282
77.8,778,0.778,27737,-33,-253.846,-26.582,0.0500000000000114,79.4032763
77.85,770,0.77,27705,-32,-246.153,-25.777,0.0499999999999972,79.414467
77.9,762,0.762,27674,-31,-238.461,-24.971,0.0499999999999972,79.4974624
77.95,753,0.753,27642,-32,-246.153,-25.777,0.0499999999999972,79.5174679
78,743,0.743,27611,-31,-238.461,-24.971,0.0499999999999972,79.5834955
78.05,733,0.733,27580,-31,-238.461,-24.971,0.0500000000000114,79.6106016
78.1,721,0.721,27550,-30,-230.769,-24.166,0.0499999999999972,79.6695543
78.15,709,0.709,27520,-30,-230.769,-24.166,0.0499999999999972,79.7052252
78.2,696,0.696,27491,-29,-223.076,-23.36,0.0499999999999972,79.767943
78.25,683,0.683,27463,-28,-215.384,-22.555,0.0499999999999972,79.8549064
78.3,670,0.67,27435,-28,-215.384,-22.555,0.0500000000000114,79.8605291
78.35,655,0.655,27408,-27,-207.692,-21.749,0.0499999999999972,79.945234
78.4,641,0.641,27381,-27,-207.692,-21.749,0.0499999999999972,79.9679098
78.45,626,0.626,27356,-25,-192.307,-20.138,0.0499999999999972,80.0347813
78.5,612,0.612,27330,-26,-200,-20.943,0.0499999999999972,80.0607367
78.55,597,0.597,27306,-24,-184.615,-19.332,0.0500000000000114,80.1278291
78.6,582,0.582,27282,-24,-184.615,-19.332,0.0499999999999972,80.1641929
78.65,567,0.567,27258,-24,-184.615,-19.332,0.0499999999999972,80.2168406
78.7,552,0.552,27236,-22,-169.23,-17.721,0.0499999999999972,80.2597053
78.75,538,0.538,27214,-22,-169.23,-17.721,0.0499999999999972,80.3088972
78.8,524,0.524,27192,-22,-169.23,-17.721,0.0500000000000114,80.3993963
78.85,510,0.51,27172,-20,-153.846,-16.11,0.0499999999999972,80.4120124
78.9,497,0.497,27152,-20,-153.846,-16.11,0.0499999999999972,80.4859833
78.95,485,0.485,27132,-20,-153.846,-16.11,0.0499999999999972,80.5050429
79,473,0.473,27114,-18,-138.461,-14.499,0.0499999999999972,80.5790329
79.05,461,0.461,27096,-18,-138.461,-14.499,0.0500000000000114,80.619601
79.1,451,0.451,27078,-18,-138.461,-14.499,0.0499999999999972,80.6681963
79.15,441,0.441,27062,-16,-123.076,-12.888,0.0499999999999972,80.712989
79.2,433,0.433,27046,-16,-123.076,-12.888,0.0499999999999972,80.7593837
79.25,425,0.425,27029,-17,-130.769,-13.694,0.0499999999999972,80.8061383
79.3,418,0.418,27014,-15,-115.384,-12.083,0.0500000000000114,80.8693304
79.35,412,0.412,26998,-16,-123.076,-12.888,0.0499999999999972,80.9430769
79.4,407,0.407,26983,-15,-115.384,-12.083,0.0499999999999972,80.9633896
79.45,404,0.404,26968,-15,-115.384,-12.083,0.0499999999999972,81.0357428
79.5,401,0.401,26954,-14,-107.692,-11.277,0.0499999999999972,81.0580217
79.55,400,0.4,26939,-15,-115.384,-12.083,0.0500000000000114,81.1257079
79.6,400,0.4,26925,-14,-107.692,-11.277,0.0499999999999972,81.1570479
79.65,400,0.4,26910,-15,-115.384,-12.083,0.0499999999999972,81.2181521
79.7,402,0.402,26896,-14,-107.692,-11.277,0.0499999999999972,81.2622578
79.75,406,0.406,26882,-14,-107.692,-11.277,0.0499999999999972,81.3102673
79.8,410,0.41,26867,-15,-115.384,-12.083,0.0500000000000114,81.3916559
79.85,415,0.415,26852,-15,-115.384,-12.083,0.0499999999999972,81.4181099
79.9,422,0.422,26837,-15,-115.384,-12.083,0.0499999999999972,81.4798272
79.95,429,0.429,26821,-16,-123.076,-12.888,0.0499999999999972,81.5098555
80,437,0.437,26805,-16,-123.076,-12.888,0.0499999999999972,81.5692614
80.05,447,0.447,26789,-16,-123.076,-12.888,0.0500000000000114,81.660313
80.1,457,0.457,26772,-17,-130.769,-13.694,0.0499999999999972,81.6658181
80.15,468,0.468,26756,-16,-123.076,-12.888,0.0499999999999972,81.7508694
80.2,480,0.48,26738,-18,-138.461,-14.499,0.0499999999999972,81.7591911
80.25,493,0.493,26720,-18,-138.461,-14.499,0.0499999999999972,81.8409323
80.3,506,0.506,26702,-18,-138.461,-14.499,0.0500000000000114,81.8670801
80.35,519,0.519,26682,-20,-153.846,-16.11,0.0499999999999972,81.9317169
80.4,534,0.534,26663,-19,-146.153,-15.305,0.0499999999999972,81.9620221
80.45,548,0.548,26642,-21,-161.538,-16.916,0.0499999999999972,82.0208603
80.5,563,0.563,26622,-20,-153.846,-16.11,0.0499999999999972,82.054828
80.55,578,0.578,26600,-22,-169.23,-17.721,0.0500000000000114,82.1175928
80.6,594,0.594,26577,-23,-176.923,-18.527,0.0499999999999972,82.1629308
80.65,609,0.609,26554,-23,-176.923,-18.527,0.0499999999999972,82.2167775
80.7,624,0.624,26530,-24,-184.615,-19.332,0.0499999999999972,82.2969211
80.75,639,0.639,26506,-24,-184.615,-19.332,0.0499999999999972,82.308412
80.8,654,0.654,26481,-25,-192.307,-20.138,0.0500000000000114,82.3862692
80.85,669,0.669,26455,-26,-200,-20.943,0.0499999999999972,82.4119689
80.9,683,0.683,26428,-27,-207.692,-21.749,0.0499999999999972,82.4749131
80.95,697,0.697,26401,-27,-207.692,-21.749,0.0499999999999972,82.5061633
81,710,0.71,26373,-28,-215.384,-22.555,0.0499999999999972,82.5665509
81.05,723,0.723,26344,-29,-223.076,-23.36,0.0500000000000114,82.6119436
81.1,734,0.734,26315,-29,-223.076,-23.36,0.0499999999999972,82.6619012
81.15,745,0.745,26286,-29,-223.076,-23.36,0.0499999999999972,82.7420503
81.2,755,0.755,26255,-31,-238.461,-24.971,0.0499999999999972,82.7557239
81.25,765,0.765,26225,-30,-230.769,-24.166,0.0499999999999972,82.8291887
81.3,773,0.773,26194,-31,-238.461,-24.971,0.0500000000000114,82.8694886
81.35,780,0.78,26162,-32,-246.153,-25.777,0.0499999999999972,82.9177976
81.4,786,0.786,26130,-32,-246.153,-25.777,0.0499999999999972,82.9579953
81.45,791,0.791,26098,-32,-246.153,-25.777,0.0499999999999972,83.0086751
81.5,795,0.795,26066,-32,-246.153,-25.777,0.0499999999999972,83.0949864
81.55,798,0.798,26033,-33,-253.846,-26.582,0.0500000000000114,83.1150666
81.6,799,0.799,26000,-33,-253.846,-26.582,0.0499999999999972,83.1831098
81.65,799,0.799,25967,-33,-253.846,-26.582,0.0499999999999972,83.209178
81.7,799,0.799,25934,-33,-253.846,-26.582,0.0499999999999972,83.2738638
81.75,796,0.796,25901,-33,-253.846,-26.582,0.0499999999999972,83.3152795
81.8,793,0.793,25868,-33,-253.846,-26.582,0.0500000000000114,83.3632176
81.85,789,0.789,25836,-32,-246.153,-25.777,0.0499999999999972,83.4096649
81.9,783,0.783,25803,-33,-253.846,-26.582,0.0499999999999972,83.4552192
81.95,776,0.776,25771,-32,-246.153,-25.777,0.0499999999999972,83.5383436
82,768,0.768,25739,-32,-246.153,-25.777,0.0499999999999972,83.5627045
82.05,759,0.759,25707,-32,-246.153,-25.777,0.0500000000000114,83.6253519
82.1,750,0.75,25676,-31,-238.461,-24.971,0.0499999999999972,83.6558615
82.15,739,0.739,25645,-31,-238.461,-24.971,0.0499999999999972,83.7129489
82.2,727,0.727,25614,-31,-238.461,-24.971,0.0499999999999972,83.7596289
82.25,715,0.715,25584,-30,-230.769,-24.166,0.0499999999999972,83.8063415
82.3,702,0.702,25555,-29,-223.076,-23.36,0.0500000000000114,83.8919021
82.35,688,0.688,25526,-29,-223.076,-23.36,0.0499999999999972,83.9148593
82.4,673,0.673,25498,-28,-215.384,-22.555,0.0499999999999972,83.9826718
82.45,659,0.659,25470,-28,-215.384,-22.555,0.0499999999999972,84.0081587
82.5,643,0.643,25444,-26,-200,-20.943,0.0499999999999972,84.0705908
82.55,628,0.628,25418,-26,-200,-20.943,0.0500000000000114,84.1081889
82.6,612,0.612,25392,-26,-200,-20.943,0.0499999999999972,84.157308
82.65,597,0.597,25368,-24,-184.615,-19.332,0.0499999999999972,84.2435953
82.7,581,0.581,25344,-24,-184.615,-19.332,0.0499999999999972,84.2595296
82.75,565,0.565,25320,-24,-184.615,-19.332,0.0499999999999972,84.3294594
82.8,550,0.55,25298,-22,-169.23,-17.721,0.0500000000000114,84.3538335
82.85,535,0.535,25276,-22,-169.23,-17.721,0.0499999999999972,84.4165437
82.9,520,0.52,25256,-20,-153.846,-16.11,0.0499999999999972,84.4632298
82.95,506,0.506,25236,-20,-153.846,-16.11,0.0499999999999972,84.5154831
83,492,0.492,25216,-20,-153.846,-16.11,0.0499999999999972,84.5920498
83.05,479,0.479,25196,-20,-153.846,-16.11,0.0500000000000114,84.6082933
83.1,467,0.467,25178,-18,-138.461,-14.499,0.0499999999999972,84.6775167
83.15,455,0.455,25160,-18,-138.461,-14.499,0.0499999999999972,84.7148446
83.2,445,0.445,25142,-18,-138.461,-14.499,0.0499999999999972,84.7630086
83.25,435,0.435,25126,-16,-123.076,-12.888,0.0499999999999972,84.8094962
83.3,427,0.427,25109,-17,-130.769,-13.694,0.0500000000000114,84.8547635
83.35,419,0.419,25093,-16,-123.076,-12.888,0.0499999999999972,84.9355063
83.4,413,0.413,25078,-15,-115.384,-12.083,0.0499999999999972,84.95959
83.45,408,0.408,25062,-16,-123.076,-12.888,0.0499999999999972,85.0241993
83.5,404,0.404,25048,-14,-107.692,-11.277,0.0499999999999972,85.0542346
83.55,401,0.401,25033,-15,-115.384,-12.083,0.0500000000000114,85.1098668
83.6,400,0.4,25018,-15,-115.384,-12.083,0.0499999999999972,85.1961402
83.65,400,0.4,25004,-14,-107.692,-11.277,0.0499999999999972,85.2129234
83.7,401,0.401,24990,-14,-107.692,-11.277,0.0499999999999972,85.285024
83.75,403,0.403,24976,-14,-107.692,-11.277,0.0499999999999972,85.3063131
83.8,407,0.407,24961,-15,-115.384,-12.083,0.0500000000000114,85.376403
83.85,411,0.411,24946,-15,-115.384,-12.083,0.0499999999999972,85.4156887
83.9,418,0.418,24931,-15,-115.384,-12.083,0.0499999999999972,85.4698531
83.95,425,0.425,24916,-15,-115.384,-12.083,0.0499999999999972,85.5105464
84,433,0.433,24901,-15,-115.384,-12.083,0.0499999999999972,85.5684725
84.05,443,0.443,24885,-16,-123.076,-12.888,0.0500000000000114,85.6464227
84.1,453,0.453,24869,-16,-123.076,-12.888,0.0499999999999972,85.6618885
84.15,464,0.464,24852,-17,-130.769,-13.694,0.0499999999999972,85.7345788
84.2,477,0.477,24836,-16,-123.076,-12.888,0.0499999999999972,85.762777
84.25,490,0.49,24818,-18,-138.461,-14.499,0.0499999999999972,85.8224283
84.3,503,0.503,24799,-19,-146.153,-15.305,0.0500000000000114,85.8618912
84.35,518,0.518,24780,-19,-146.153,-15.305,0.0499999999999972,85.9144692
84.4,533,0.533,24760,-20,-153.846,-16.11,0.0499999999999972,85.9971003
84.45,548,0.548,24739,-21,-161.538,-16.916,0.0499999999999972,86.0063196
84.5,564,0.564,24718,-21,-161.538,-16.916,0.0499999999999972,86.0862953
84.55,580,0.58,24696,-22,-169.23,-17.721,0.0500000000000114,86.1162856
84.6,596,0.596,24674,-22,-169.23,-17.721,0.0499999999999972,86.1732828
84.65,612,0.612,24650,-24,-184.615,-19.332,0.0499999999999972,86.2155451
84.7,628,0.628,24627,-23,-176.923,-18.527,0.0499999999999972,86.266617
84.75,644,0.644,24602,-25,-192.307,-20.138,0.0499999999999972,86.349127
84.8,660,0.66,24577,-25,-192.307,-20.138,0.0500000000000114,86.3579299
84.85,675,0.675,24550,-27,-207.692,-21.749,0.0499999999999972,86.438716
84.9,690,0.69,24524,-26,-200,-20.943,0.0499999999999972,86.4599007
84.95,704,0.704,24496,-28,-215.384,-22.555,0.0499999999999972,86.5271894
85,717,0.717,24468,-28,-215.384,-22.555,0.0499999999999972,86.5597221
85.05,730,0.73,24439,-29,-223.076,-23.36,0.0500000000000114,86.615554
85.1,742,0.742,24410,-29,-223.076,-23.36,0.0499999999999972,86.6542228
85.15,753,0.753,24379,-31,-238.461,-24.971,0.0499999999999972,86.7152786
85.2,763,0.763,24348,-31,-238.461,-24.971,0.0499999999999972,86.7956775
85.25,772,0.772,24318,-30,-230.769,-24.166,0.0499999999999972,86.8080765
85.3,779,0.779,24286,-32,-246.153,-25.777,0.0500000000000114,86.8909837
85.35,786,0.786,24254,-32,-246.153,-25.777,0.0499999999999972,86.9164899
85.4,791,0.791,24222,-32,-246.153,-25.777,0.0499999999999972,86.9847061
